molecule_chembl_id,canonical_smiles,standard_value_norm
CHEMBL3681242,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(C6CC6)cc5[nH]4)c3N)ccc2[nH]1,45.0
CHEMBL3681243,COc1ccccc1-c1ccc2cc(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)[nH]c2c1,76.0
CHEMBL3681245,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(-c6cncc(S(C)(=O)=O)c6)cc5[nH]4)c3N)ccc2[nH]1,43.0
CHEMBL3681246,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(-c6cccnn6)cc5[nH]4)c3N)ccc2[nH]1,18.0
CHEMBL3681247,COCCOc1ccc2[nH]c(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)cc2c1,18.0
CHEMBL3681248,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(OCC6CC6)ccc5[nH]4)c3N)ccc2[nH]1,24.0
CHEMBL3681249,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc6c(cc5[nH]4)OC(F)(F)O6)c3N)ccc2[nH]1,57.0
CHEMBL3681250,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(-c6ccc(F)cn6)cc5[nH]4)c3N)ccc2[nH]1,22.0
CHEMBL3681251,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(Cl)c(OCC6CC6)cc5[nH]4)c3N)ccc2[nH]1,62.0
CHEMBL3681262,Cc1nc2ccc(-n3ncc(C(=O)c4[nH]c5ccccc5c4F)c3N)cc2[nH]1,75.0
CHEMBL3681263,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C6CCN(C(C)C)CC6)c(C(F)(F)F)cc5[nH]4)c3N)ccc2[nH]1,39.0
CHEMBL3681264,Cc1nc2cc(-n3ncc(C(=O)C4=CC5C=CC(C#N)=CC5N4)c3N)ccc2[nH]1,9.0
CHEMBL3681265,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C6=CCNCC6)ccc5[nH]4)c3N)ccc2[nH]1,43.0
CHEMBL3681266,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C6CCNCC6)c(F)cc5[nH]4)c3N)ccc2[nH]1,33.0
CHEMBL3681267,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C6CCN(C(C)C)CC6)ccc5[nH]4)c3N)ccc2[nH]1,11.0
CHEMBL3681268,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(-c6cccnc6)ccc5[nH]4)c3N)ccc2[nH]1,48.0
CHEMBL3681269,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(-c6ccc(O)nc6)ccc5[nH]4)c3N)ccc2[nH]1,36.0
CHEMBL3681270,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(C6CCN(C)CC6)cc5[nH]4)c3N)ccc2[nH]1,6.9
CHEMBL3681271,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(CN6C(C)CCC6C)ccc5[nH]4)c3N)ccc2[nH]1,0.32
CHEMBL3681272,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(CN6CCCC(F)C6)ccc5[nH]4)c3N)ccc2[nH]1,0.67
CHEMBL3681273,CN1CCC(c2ccc3[nH]c(C(=O)c4cnn(-c5ccc6[nH]c(C(F)F)nc6c5)c4N)cc3c2)CC1,87.0
CHEMBL3681274,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C6CCN(C7CCCC7)CC6)ccc5[nH]4)c3N)ccc2[nH]1,11.0
CHEMBL3681275,Cc1nc2cc(-n3ncc(C(=O)c4cc(Br)c[nH]4)c3N)ccc2[nH]1,390.0
CHEMBL3681276,Cc1nc2cc(-n3ncc(C(=O)c4ccc[nH]4)c3N)ccc2[nH]1,980.0
CHEMBL3681277,Cc1nc2cc(-n3ncc(C(=O)c4cc(-c5cccc(F)c5)c[nH]4)c3N)ccc2[nH]1,210.0
CHEMBL3681279,Cc1nc2cc(-n3ncc(C(=O)c4cc5c(NCCN6CCOCC6)cccc5[nH]4)c3N)ccc2[nH]1,5.1
CHEMBL3681280,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C(=O)N6CCN(C)CC6)ccc5[nH]4)c3N)ccc2[nH]1,2.0
CHEMBL3681281,COCCNc1cccc2[nH]c(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)cc12,6.4
CHEMBL3681282,Cc1nc2cc(-n3ncc(C(=O)c4cc5c(NC(CO)CO)cccc5[nH]4)c3N)ccc2[nH]1,4.2
CHEMBL3681283,Cc1nc2cc(-n3ncc(C(=O)c4cc5c(NCCc6ccncc6)cccc5[nH]4)c3N)ccc2[nH]1,8.5
CHEMBL3681284,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(N6CCOCC6)cc5[nH]4)c3N)ccc2[nH]1,2.5
CHEMBL3681285,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C(=O)N6CCOCC6)ccc5[nH]4)c3N)ccc2[nH]1,3.8
CHEMBL3681286,Nc1c(C(=O)c2cc3ccccc3[nH]2)cnn1-c1ccc2[nH]c(C(F)(F)F)nc2c1,24.0
CHEMBL3681288,Nc1c(C(=O)c2cc3ccccc3[nH]2)cnn1-c1ccc2[nH]c(Cc3ccccc3)nc2c1,82.0
CHEMBL3681289,Cc1nc2c([nH]1)CCC(n1ncc(C(=O)c3cc4cc(CN5CCN(S(C)(=O)=O)CC5)ccc4[nH]3)c1N)=C2,7.9
CHEMBL3639801,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(CN6CCNCC6)ccc5[nH]4)c3N)ccc2[nH]1,66.0
CHEMBL3681290,CC(=O)N1CCN(Cc2ccc3cc(C(=O)c4cnn(-c5ccc6[nH]c(C)nc6c5)c4N)[nH]c3c2)CC1,1.8
CHEMBL3681291,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(CN6CCN(C)CC6)ccc5[nH]4)c3N)ccc2[nH]1,1.6
CHEMBL3681292,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(CN6CCCC6)ccc5[nH]4)c3N)ccc2[nH]1,1.4
CHEMBL3681293,Cc1nc2cc(-n3ncc(C(=O)c4cc5c(F)cccc5[nH]4)c3N)ccc2[nH]1,70.0
CHEMBL3681294,Cc1nc2cc(-n3ncc(C(=O)c4cc5c([nH]4)=CC(CN4CCOCC4)C(F)C=5)c3N)ccc2[nH]1,18.0
CHEMBL3681295,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C(=O)O)ccc5[nH]4)c3N)ccc2[nH]1,3.0
CHEMBL3681296,COc1cc(OC)c2cc(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)[nH]c2c1,40.0
CHEMBL3681297,COc1ccc2cc(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)[nH]c2c1,48.0
CHEMBL3681298,Cc1cc(C)c2cc(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)[nH]c2c1,30.0
CHEMBL3681299,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C(C)(C)C)ccc5[nH]4)c3N)ccc2[nH]1,150.0
CHEMBL3681300,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(Oc6ccccc6)ccc5[nH]4)c3N)ccc2[nH]1,120.0
CHEMBL3681301,CSc1ccc2cc(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)[nH]c2c1,33.0
CHEMBL3681302,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(F)c(C(F)(F)F)cc5[nH]4)c3N)ccc2[nH]1,60.0
CHEMBL3681303,COc1cc2[nH]c(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)cc2cc1Cl,5.5
CHEMBL3681304,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(OCc6ccccc6)cc5[nH]4)c3N)ccc2[nH]1,46.0
CHEMBL3681305,Cc1nc2cc(-n3ncc(C(=O)c4cc5c(OC(C)C)cccc5[nH]4)c3N)ccc2[nH]1,91.0
CHEMBL3681306,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc6c(cc5[nH]4)OCCO6)c3N)ccc2[nH]1,38.0
CHEMBL3681307,Cc1nc2cc(-n3ncc(C(=O)c4cc5c(C(C)(C)C)cc(C(C)(C)C)cc5[nH]4)c3N)ccc2[nH]1,34.0
CHEMBL3681308,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(-n6ccnc6)ccc5[nH]4)c3N)ccc2[nH]1,31.0
CHEMBL3681309,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(SC(F)(F)F)ccc5[nH]4)c3N)ccc2[nH]1,140.0
CHEMBL3681315,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(OC6COC6)cc5[nH]4)c3N)ccc2[nH]1,21.0
CHEMBL3681316,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(O)cc5[nH]4)c3N)ccc2[nH]1,27.0
CHEMBL3681318,Cc1nc2cc(-n3ncc(C(=O)c4cc(Br)c(Br)[nH]4)c3N)ccc2[nH]1,260.0
CHEMBL3681319,Cc1nc2cc(-n3ncc(C(=O)c4cc(-c5cccnc5)c(-c5cccnc5)[nH]4)c3N)ccc2[nH]1,1700.0
CHEMBL3681252,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(Cl)cc5[nH]4)c3N)ccc2[nH]1,91.0
CHEMBL3681253,Cc1nc2cc(-n3ncc(C(=O)c4ccc5cc[nH]c5c4)c3N)ccc2[nH]1,3600.0
CHEMBL3681254,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C(F)(F)F)ccc5[nH]4)c3N)ccc2[nH]1,92.0
CHEMBL3681255,Cc1nc2cc(-n3ncc(C(=O)c4cc5c(F)cc(Br)cc5[nH]4)c3N)ccc2[nH]1,45.0
CHEMBL3681256,Cc1ccc(-c2ccc3cc(C(=O)c4cnn(-c5ccc6[nH]c(C)nc6c5)c4N)[nH]c3c2)cn1,53.0
CHEMBL3681257,COc1ncc(Cl)cc1-c1ccc2cc(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)[nH]c2c1,53.0
CHEMBL3681258,Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(-c6cccs6)cc5[nH]4)c3N)ccc2[nH]1,36.0
CHEMBL3681259,Cc1nc2cc(-n3ncc(C(=O)C4=CC5C=C(C(=O)N6CCC(F)(F)C6)C=CC5N4)c3N)ccc2[nH]1,56.0
CHEMBL3681260,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C(=O)N6CC(C)OC(C)C6)ccc5[nH]4)c3N)ccc2[nH]1,210.0
CHEMBL3681261,Cc1nc2cc(-n3ncc(C(=O)c4cc5cc(C(=O)N6CC[C@H](F)C6)ccc5[nH]4)c3N)ccc2[nH]1,2800.0
CHEMBL3681313,COc1ccc(-c2c[nH]c(C(=O)c3cnn(-c4ccc5[nH]c(C)nc5c4)c3N)c2)cc1,850.0
CHEMBL3681310,Cc1nc2cc(-n3ncc(C(=O)c4nc5ccccc5s4)c3N)ccc2[nH]1,38.0
CHEMBL3681311,Cc1nc2cc(-n3ncc(C(=O)c4ccc(F)cc4)c3N)ccc2[nH]1,95.0
CHEMBL3681312,Cc1nc2cc(-n3ncc(C(=O)c4cccc(Cl)c4)c3N)ccc2[nH]1,77.0
CHEMBL3686863,Cc1ccc(N2CCC(O)CC2)nc1C(=O)Nc1c(C)cc(C(=O)O)cc1C,9.8
CHEMBL3686864,CCN1CCC(c2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OC)ccn3)cc2)CC1,10.1
CHEMBL3686865,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)c3)c(OC)cc21,7.9
CHEMBL3686866,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C[C@H](C)O)CC5)cc4)c3)c(OC)cc21,7.2
CHEMBL3686867,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(CCCF)CC5)cc4)c3)c(OC)cc21,12.0
CHEMBL3686868,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCNCC5F)cc4)c3)c(OC)cc21,11.0
CHEMBL3686869,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5(F)CCNCC5)cc4)c3)c(OC)cc21,11.6
CHEMBL3686870,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(N5CCC(N6CCCC6)CC5)cc4)c3)c(OC)cc21,13.2
CHEMBL3686871,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC(O)CC5)cc4)c3)c(OC)cc21,30.0
CHEMBL3686872,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5C[C@H](OC)[C@@H](O)C5)cc4)c3)c(OC)cc21,37.7
CHEMBL3686873,CCN1CCN(CCc2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OC)ccn3)cc2)CC1,18.0
CHEMBL3686874,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(OCCN5CCC(O)CC5)cc4)c3)c(OC)cc21,19.9
CHEMBL3686875,CCN1CCC(n2cc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OC)ccn3)cn2)CC1,31.2
CHEMBL3686876,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(OC5CCN(CCO)CC5)cc4)c3)c(OC)cc21,10.9
CHEMBL3686877,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCNCC3)cc2)c1,12.5
CHEMBL3686878,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(CC)CC3)cc2)c1,11.5
CHEMBL3686879,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCNCC5)cc4)c3)c(OC(C)C)cc21,14.6
CHEMBL3686880,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C[C@@H](C)O)CC5)cc4)c3)c(OC(C)C)cc21,12.7
CHEMBL3686881,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC(O)CC5)cc4)c3)c(OC(F)F)cc21,13.5
CHEMBL3686882,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCNCC5)cc4)c3)c(OCCOC)cc21,5.6
CHEMBL3686883,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C)CC5)cc4)c3)c(OCCOC)cc21,5.7
CHEMBL3686884,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)c3)c(OCCOC)cc21,5.8
CHEMBL3686885,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C(C)C)CC5)cc4)c3)c(OCCOC)cc21,5.3
CHEMBL3686886,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCNCC3)cc2)c1,4.4
CHEMBL3686887,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(CCO)CC3)cc2)c1,5.2
CHEMBL3686888,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CN(CC)C3)cc2)c1,6.3
CHEMBL3691258,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CN(CCO)C3)cc2)c1,8.0
CHEMBL3691259,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(CC)CC3)nc2)c1,11.2
CHEMBL3691260,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(CN3CCC[C@H]3CO)cc2)c1,10.0
CHEMBL3691261,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(CN3C[C@@H](C)N[C@@H](C)C3)cc2)c1,14.5
CHEMBL3691262,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(CN3CC[C@@H](O)C3)s2)c1,6.5
CHEMBL3691263,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CN(C)C3)cc2)c1,10.9
CHEMBL3691264,CCN1CCC(c2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OCCCF)ccn3)cc2)CC1,8.5
CHEMBL3691265,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC[C@@H]5CO)s4)c3)c(OC)cc21,12.3
CHEMBL3691266,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC[C@H]5CO)s4)c3)c(OC)cc21,10.8
CHEMBL3691267,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5C[C@@H](C)N[C@@H](C)C5)s4)c3)c(OC)cc21,11.2
CHEMBL3691268,CCN1CCN(Cc2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OC)ccn3)s2)CC1,10.9
CHEMBL3691269,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC(O)CC5)s4)c3)c(OC)cc21,10.5
CHEMBL3691280,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(CC(C)(C)O)CC5)cc4)c3)c(OC)cc21,7.9
CHEMBL3691281,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C(C)C)CC5)cc4)c3)c(OC)cc21,8.9
CHEMBL3691282,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(OC5CCN(C[C@@H](C)O)CC5)cc4)c3)c(OC)cc21,10.6
CHEMBL3691270,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(OC5CCN(C[C@H](C)O)CC5)cc4)c3)c(OC)cc21,13.0
CHEMBL3691271,CCN1CCC(Oc2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OC)ccn3)cc2)CC1,12.5
CHEMBL3691272,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4cnn(C5CCN(C[C@@H](C)O)CC5)c4)c3)c(OC)cc21,22.8
CHEMBL3691273,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4cnn(C5CCN(C[C@H](C)O)CC5)c4)c3)c(OC)cc21,26.5
CHEMBL3691274,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4cnn(C5CCN(C(C)C)CC5)c4)c3)c(OC)cc21,24.1
CHEMBL3691283,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CN(C(C)C)C5)cc4)c3)c(OC)cc21,12.8
CHEMBL3691284,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CN(CC(C)(C)O)C5)cc4)c3)c(OC)cc21,12.1
CHEMBL3691285,CCN1CC(c2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OC)ccn3)cc2)C1,11.7
CHEMBL3691275,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC[C@@H]5CO)cc4)c3)c(OC)cc21,32.3
CHEMBL3691276,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC[C@H]5CO)cc4)c3)c(OC)cc21,18.3
CHEMBL3691277,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CC[C@H](O)C5)cc4)c3)c(OC)cc21,23.7
CHEMBL3691278,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CC[C@@H](O)C5)cc4)c3)c(OC)cc21,23.4
CHEMBL3691279,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C[C@@H](C)O)CC5)cc4)c3)c(OC)cc21,5.5
CHEMBL3691286,CCN1CCN(CCOc2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OC)ccn3)cc2)CC1,34.1
CHEMBL3691287,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CCN5CCC(O)CC5)cc4)c3)c(OC)cc21,24.2
CHEMBL3691288,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C)CC5)cc4)c3)c(OC)cc21,10.0
CHEMBL3639901,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(CC(C)(C)O)CC3)cc2)c1,9.8
CHEMBL3691289,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(C(C)C)CC3)cc2)c1,8.7
CHEMBL3691290,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(C[C@@H](C)O)CC3)cc2)c1,9.6
CHEMBL3691291,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(C[C@H](C)O)CC3)cc2)c1,8.9
CHEMBL3691292,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(N3CCC(N4CCCC4)CC3)cc2)c1,18.8
CHEMBL3691293,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(CCO)CC3)cc2)c1,10.0
CHEMBL3691294,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(C)CC3)cc2)c1,11.8
CHEMBL3691295,CCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(CN3CCC(O)CC3)cc2)c1,33.8
CHEMBL3691296,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C[C@H](C)O)CC5)cc4)c3)c(OC(C)C)cc21,10.3
CHEMBL3691297,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(CCO)CC5)cc4)c3)c(OC(C)C)cc21,11.2
CHEMBL3691298,CCN1CCC(c2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OC(C)C)ccn3)cc2)CC1,11.7
CHEMBL3691299,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C)CC5)cc4)c3)c(OC(C)C)cc21,12.4
CHEMBL3691300,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC(O)CC5)cc4)c3)c(OC(C)C)cc21,32.0
CHEMBL3691301,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CC[C@H](O)C5)cc4)c3)c(OCCCF)cc21,18.4
CHEMBL3691302,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CC[C@@H](O)C5)cc4)c3)c(OCCCF)cc21,22.5
CHEMBL3691303,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC(O)CC5)cc4)c3)c(OCCCF)cc21,24.2
CHEMBL3691304,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C[C@@H](C)O)CC5)cc4)c3)c(OCCCF)cc21,8.5
CHEMBL3691305,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C[C@H](C)O)CC5)cc4)c3)c(OCCCF)cc21,8.0
CHEMBL3691306,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C)CC5)cc4)c3)c(OCCCF)cc21,10.4
CHEMBL3691307,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C(C)C)CC5)nc4)c3)c(OCCOC)cc21,19.1
CHEMBL3691308,CCN1CCC(c2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OCCOC)ccn3)cn2)CC1,20.2
CHEMBL3691309,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CN(CC(C)(C)O)C5)cc4)c3)c(OCCOC)cc21,8.5
CHEMBL3691310,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CN(C[C@@H](C)O)C5)cc4)c3)c(OCCOC)cc21,8.5
CHEMBL3691311,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CN(C[C@H](C)O)C5)cc4)c3)c(OCCOC)cc21,7.0
CHEMBL3691312,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC[C@@H]5CO)s4)c3)c(OCCOC)cc21,6.4
CHEMBL3691313,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC[C@H]5CO)s4)c3)c(OCCOC)cc21,10.2
CHEMBL3691314,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CC[C@H](O)C5)s4)c3)c(OCCOC)cc21,8.6
CHEMBL3691315,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CC[C@@H](O)C5)s4)c3)c(OCCOC)cc21,6.7
CHEMBL3691316,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC(O)CC5)s4)c3)c(OCCOC)cc21,6.5
CHEMBL3691317,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CN(C)C5)cc4)c3)c(OCCOC)cc21,7.1
CHEMBL3691318,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CN(C(C)C)C5)cc4)c3)c(OCCOC)cc21,6.7
CHEMBL3691319,CCN1CC(c2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OCCOC)ccn3)cc2)C1,5.7
CHEMBL3691320,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C[C@@H](C)O)CC5)cc4)c3)c(OCCOC)cc21,7.0
CHEMBL3691321,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CCN(C[C@H](C)O)CC5)cc4)c3)c(OCCOC)cc21,5.0
CHEMBL3691322,CCN1CCC(c2ccc(C(=O)Nc3cc(Oc4cc5ccn(C(=O)NC)c5cc4OCCOC)ccn3)cc2)CC1,5.4
CHEMBL3691323,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(CN5CCC(O)CC5)cc4)c3)c(OCCOC)cc21,14.9
CHEMBL3691324,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CCN(C(C)C)CC3)nc2)c1,10.6
CHEMBL3691325,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CN(CC(C)(C)O)C3)cc2)c1,5.7
CHEMBL3691326,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CN(C[C@@H](C)O)C3)cc2)c1,11.0
CHEMBL3691327,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(C3CN(C[C@H](C)O)C3)cc2)c1,7.2
CHEMBL3691335,CCOCCOc1cc2c(ccn2C(=O)NC)cc1Oc1ccnc(NC(=O)c2ccc(CN3CCC[C@@H]3CO)s2)c1,6.6
