molecule_chembl_id,canonical_smiles,standard_value_norm,pIC50
CHEMBL1173422,c1ccc(Cn2cnc3c(Nc4ccccc4)nc(N4CCNCC4)nc32)cc1,10000.0,5.0
CHEMBL1172968,COc1ccc(Nc2nc(N3CCOCC3)nc3c2ncn3Cc2ccccc2)cc1,10000.0,5.0
CHEMBL1173031,COc1ccc(Nc2nc(N3CCNCC3)nc3c2ncn3Cc2ccccc2)cc1,10000.0,5.0
CHEMBL1173736,Cc1cccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)c1,2420.0,5.616184634019569
CHEMBL1173735,COc1ccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)cc1,2430.0,5.614393726401688
CHEMBL1173805,COc1cccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)c1,1210.0,5.91721462968355
CHEMBL1173114,Clc1ccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)cc1,1180.0,5.928117992693875
CHEMBL1172708,Brc1ccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)cc1,1760.0,5.7544873321858505
CHEMBL1172709,O=[N+]([O-])c1ccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)cc1,1400.0,5.853871964321762
CHEMBL1172710,O=[N+]([O-])c1cccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)c1,950.0,6.022276394711152
CHEMBL1172711,NS(=O)(=O)c1ccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)cc1,1820.0,5.739928612014925
CHEMBL1173309,NS(=O)(=O)c1cccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)c1,100.0,7.0
CHEMBL1173310,NC(=O)c1ccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)cc1,2200.0,5.657577319177793
CHEMBL1173311,CC(=O)Nc1ccc(Nc2nc(N3CCNCC3)nc3[nH]cnc23)cc1,1050.0,5.978810700930062
CHEMBL1173388,c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,750.0,6.1249387366083
CHEMBL1173389,COc1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,130.0,6.886056647693163
CHEMBL1173484,COc1cccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)c1,930.0,6.031517051446065
CHEMBL1173485,Cc1cccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)c1,830.0,6.080921907623926
CHEMBL1173486,Clc1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,340.0,6.468521082957745
CHEMBL1173552,Brc1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,450.0,6.346787486224656
CHEMBL1173553,O=[N+]([O-])c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,390.0,6.4089353929735005
CHEMBL1173115,O=[N+]([O-])c1cccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)c1,130.0,6.886056647693163
CHEMBL1172957,NS(=O)(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,20.0,7.698970004336019
CHEMBL1172958,NS(=O)(=O)c1cccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)c1,120.0,6.920818753952375
CHEMBL1172959,NC(=O)c1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,2010.0,5.696803942579511
CHEMBL1173659,CC(=O)Nc1ccc(Nc2nc(N3CCOCC3)nc3[nH]cnc23)cc1,650.0,6.187086643357144
CHEMBL1173660,OCCN1CCN(c2nc(Nc3ccccc3)c3nc[nH]c3n2)CC1,3140.0,5.503070351926785
CHEMBL1173177,COc1ccc(Nc2nc(N3CCN(CCO)CC3)nc3[nH]cnc23)cc1,1330.0,5.876148359032914
CHEMBL1173247,COc1cccc(Nc2nc(N3CCN(CCO)CC3)nc3[nH]cnc23)c1,1200.0,5.920818753952375
CHEMBL1172769,Cc1cccc(Nc2nc(N3CCN(CCO)CC3)nc3[nH]cnc23)c1,2550.0,5.5934598195660445
CHEMBL1172770,OCCN1CCN(c2nc(Nc3ccc(Cl)cc3)c3nc[nH]c3n2)CC1,690.0,6.161150909262744
CHEMBL1172839,O=[N+]([O-])c1ccc(Nc2nc(N3CCN(CCO)CC3)nc3[nH]cnc23)cc1,780.0,6.107905397309519
CHEMBL1173225,O=[N+]([O-])c1cccc(Nc2nc(N3CCN(CCO)CC3)nc3[nH]cnc23)c1,340.0,6.468521082957745
CHEMBL1173298,NS(=O)(=O)c1ccc(Nc2nc(N3CCN(CCO)CC3)nc3[nH]cnc23)cc1,260.0,6.585026652029182
CHEMBL1173299,NS(=O)(=O)c1cccc(Nc2nc(N3CCN(CCO)CC3)nc3[nH]cnc23)c1,340.0,6.468521082957745
CHEMBL1173300,NC(=O)c1ccc(Nc2nc(N3CCN(CCO)CC3)nc3[nH]cnc23)cc1,1220.0,5.913640169325252
CHEMBL1172960,CC(=O)Nc1ccc(Nc2nc(N3CCN(CCO)CC3)nc3[nH]cnc23)cc1,1590.0,5.798602875679548
CHEMBL498947,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(N)c2)n1,32100.0,4.493494967595128
CHEMBL522387,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(N)c2)n1,64100.0,4.193141970481182
CHEMBL285063,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,73.0,7.136677139879544
CHEMBL1221699,C=CC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1,126.0,6.899629454882437
CHEMBL1221701,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,294.0,6.531652669587842
CHEMBL1221767,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(-c4ccccc4)cc3)c2c1,387.0,6.412289034981089
CHEMBL1221822,C=CC(=O)Nc1ccc2ncnc(NCCc3ccccc3)c2c1,436.0,6.360513510731414
CHEMBL1221415,C=CC(=O)Nc1ccc2ncnc(NCc3cccc4ccccc34)c2c1,477.0,6.321481620959886
CHEMBL1221770,C=CC(=O)Nc1ccc2ncnc(Nc3cccc4ccccc34)c2c1,820.0,6.086186147616283
CHEMBL1221769,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4ccccc4c3)c2c1,852.0,6.069560405233299
CHEMBL1221768,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)C)cc3)c2c1,3500.0,5.455931955649724
CHEMBL1221700,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,5290.0,5.276544327964814
CHEMBL1221823,CCC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,27000.0,4.568636235841013
CHEMBL1242977,CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cccc(C(F)(F)F)c3)cc2C)n1,5750.0,5.2403321553103694
CHEMBL1240829,Oc1ccc(CNc2ccc3c(c2)OCO3)cc1O,1860.0,5.730487055782084
CHEMBL551264,Oc1ccc(CN(Cc2ccc(O)c(O)c2)c2ccc3c(c2)OCO3)cc1O,830.0,6.080921907623926
CHEMBL1242285,CC(C)n1nc(-c2cc(O)cc(Br)c2)c2c(N)ncnc21,31.0,7.508638306165727
CHEMBL1242286,COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,72.0,7.142667503568732
CHEMBL1241299,Cn1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,61.0,7.214670164989233
CHEMBL1242287,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCC1,9.5,8.022276394711152
CHEMBL1242376,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1CCCC1,11.0,7.958607314841775
CHEMBL1242377,CC(C)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,6.9,8.161150909262744
CHEMBL1242378,C[C@H](CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,101.0,6.995678626217358
CHEMBL1242468,C[C@@H](CN)n1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,405.0,6.392544976785332
CHEMBL1242469,N#CCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,90.0,7.045757490560675
CHEMBL1242470,N#CCCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,18.0,7.7447274948966935
CHEMBL1242566,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCC1,24.0,7.619788758288394
CHEMBL1242567,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CNC1,17.0,7.769551078621726
CHEMBL1242568,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCC1,0.55,9.259637310505756
CHEMBL1242656,CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,1.0,9.0
CHEMBL1242657,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCNC1,15.0,7.823908740944319
CHEMBL1242658,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCNC1,46.0,7.337242168318426
CHEMBL1242748,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@H]1CCOC1,14.0,7.853871964321762
CHEMBL1242749,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1,31.0,7.508638306165727
CHEMBL1242750,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,14.0,7.853871964321762
CHEMBL1242844,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1,747.0,6.126679398184601
CHEMBL1242845,Cc1nn(-c2ccccc2)nc1Cn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,82.0,7.086186147616283
CHEMBL1241482,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2Cc1ocnc1-c1ccccc1,42.0,7.376750709602099
CHEMBL1241483,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,98.0,7.008773924307505
CHEMBL1241484,CC(C)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,4.0,8.397940008672037
CHEMBL1241579,C[C@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,73.0,7.136677139879544
CHEMBL1240544,C[C@@H](CN)n1nc(-c2ccc(Cl)c(O)c2)c2c(N)ncnc21,284.0,6.546681659952962
CHEMBL1241580,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1,11.0,7.958607314841775
CHEMBL1241481,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,1.0,9.0
CHEMBL1241578,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,10.0,8.0
CHEMBL1233882,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,240.0,6.619788758288394
CHEMBL1233881,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,170.0,6.769551078621726
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,1400.0,5.853871964321762
CHEMBL1241675,Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,11000.0,4.958607314841775
CHEMBL1241767,Cc1ccccc1-n1c(Cn2nc(-c3cccc(O)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,17000.0,4.769551078621726
CHEMBL1230790,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,15.0,7.823908740944319
CHEMBL1234815,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,1100.0,5.958607314841775
CHEMBL1241241,CC(C)n1nc(-c2ccc(O)cc2)c2c(N)ncnc21,75.0,7.1249387366083
CHEMBL1242024,Cc1cc(O)ccc1-c1nn(C(C)C)c2ncnc(N)c12,15.0,7.823908740944319
CHEMBL1242025,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OCc1ccccc1,33000.0,4.481486060122113
CHEMBL1241270,Cc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,164.0,6.785156151952302
CHEMBL1241271,Cc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,96.0,7.017728766960431
CHEMBL1242026,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,4.3,8.366531544420413
CHEMBL1242109,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,16.0,7.795880017344075
CHEMBL1242110,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,25.0,7.6020599913279625
CHEMBL1242111,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,10.0,8.0
CHEMBL1242198,CC(C)n1nc(-c2cc(O)cc(F)c2)c2c(N)ncnc21,33.0,7.481486060122112
CHEMBL1242199,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,5.0,8.301029995663981
CHEMBL1242200,COc1cc(Br)cc(-c2nn(C(C)C)c3ncnc(N)c23)c1,286.0,6.543633966870957
CHEMBL1242380,COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,3900.0,5.4089353929735005
CHEMBL1242381,COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,3200.0,5.494850021680094
CHEMBL1240553,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,180.0,6.7447274948966935
CHEMBL1242471,CCOc1ccc(-c2n[nH]c3ncnc(N)c23)cc1OC,100000.0,4.0
CHEMBL1242472,CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,361.0,6.442492798094342
CHEMBL1242569,C=CCn1nc(-c2ccc(OCC)c(OC)c2)c2c(N)ncnc21,15200.0,4.818156412055227
CHEMBL1240554,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,142.0,6.847711655616943
CHEMBL1242659,CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC,175.0,6.756961951313706
CHEMBL1242660,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,76.0,7.119186407719209
CHEMBL1242751,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,499.0,6.30189945437661
CHEMBL1242752,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,2000.0,5.698970004336019
CHEMBL1242753,CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,9800.0,5.008773924307505
CHEMBL1242846,COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1,1430.0,5.844663962534939
CHEMBL1242847,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,380.0,6.42021640338319
CHEMBL1242848,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,40.0,7.3979400086720375
CHEMBL1241485,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,23.0,7.638272163982407
CHEMBL1241486,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,341.0,6.467245621007502
CHEMBL1241487,Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,11.0,7.958607314841775
CHEMBL1241581,COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,2.2,8.657577319177793
CHEMBL1241582,CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,530.0,6.275724130399211
CHEMBL1241583,CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,3000.0,5.522878745280337
CHEMBL1240545,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,890.0,6.050609993355087
CHEMBL1241679,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,5900.0,5.229147988357856
CHEMBL1241680,CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21,1500.0,5.823908740944319
CHEMBL1241771,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,4400.0,5.356547323513812
CHEMBL1241772,CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21,12000.0,4.920818753952375
CHEMBL1241390,CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,8700.0,5.060480747381382
CHEMBL1241391,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,50000.0,4.301029995663981
CHEMBL1241773,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,2100.0,5.6777807052660805
CHEMBL1241860,CC(C)n1nc(-c2ccc(C=O)c(F)c2)c2c(N)ncnc21,490.0,6.309803919971486
CHEMBL1241861,CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,764.0,6.11690664142431
CHEMBL1241862,CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21,15000.0,4.823908740944319
CHEMBL1241946,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,3400.0,5.468521082957745
CHEMBL1241439,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,5200.0,5.2839966563652006
CHEMBL1241947,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,1500.0,5.823908740944319
CHEMBL1241948,CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,7200.0,5.142667503568732
CHEMBL1242030,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,2300.0,5.638272163982407
CHEMBL1242031,CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21,5000.0,5.301029995663981
CHEMBL1242032,CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,11000.0,4.958607314841775
CHEMBL1242115,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,3200.0,5.494850021680094
CHEMBL1241676,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,0.12,9.920818753952375
CHEMBL1241677,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,30.0,7.522878745280337
CHEMBL1241678,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,2.0,8.698970004336019
CHEMBL1241768,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1,7.0,8.154901959985743
CHEMBL1241769,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,96.0,7.017728766960431
CHEMBL1241770,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,25.0,7.6020599913279625
CHEMBL1241858,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,132.0,6.87942606879415
CHEMBL1241859,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,202.0,6.694648630553377
CHEMBL1241943,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,144.0,6.841637507904751
CHEMBL1241944,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,408.0,6.38933983691012
CHEMBL1241945,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,43.0,7.366531544420414
CHEMBL1242027,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,476.0,6.3223930472795065
CHEMBL1242028,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,54.0,7.267606240177032
CHEMBL1242029,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,160.0,6.795880017344075
CHEMBL1242112,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,120.0,6.920818753952375
CHEMBL1241300,COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,489.0,6.31069114087638
CHEMBL1241301,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,510.0,6.292429823902063
CHEMBL1242113,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,67.0,7.173925197299173
CHEMBL1242114,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,17.0,7.769551078621726
CHEMBL1242201,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.3,8.200659450546418
CHEMBL1242202,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,4.0,8.397940008672037
CHEMBL1242203,COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,241.0,6.617982957425132
CHEMBL1242288,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,131.0,6.882728704344236
CHEMBL1242289,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,135.0,6.8696662315049934
CHEMBL1242290,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,530.0,6.275724130399211
CHEMBL1242379,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,293.0,6.533132379645891
CHEMBL1242661,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,2400.0,5.619788758288394
CHEMBL1242662,CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21,55.0,7.259637310505756
CHEMBL1242663,CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21,2100.0,5.6777807052660805
CHEMBL1242754,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,1530.0,5.815308569182402
CHEMBL1242755,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,716.0,6.145086977692144
CHEMBL1242756,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,12000.0,4.920818753952375
CHEMBL1241681,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,810.0,6.0915149811213505
CHEMBL1241682,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,100000.0,4.0
CHEMBL1241683,CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,2700.0,5.568636235841013
CHEMBL1241774,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,1000.0,6.0
CHEMBL1241775,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,30000.0,4.522878745280337
CHEMBL1241776,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,131.0,6.882728704344236
CHEMBL1241863,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,7200.0,5.142667503568732
CHEMBL1241864,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,100000.0,4.0
CHEMBL1241949,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,7600.0,5.119186407719209
CHEMBL1241950,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,800.0,6.096910013008056
CHEMBL1242033,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,12000.0,4.920818753952375
CHEMBL1242034,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,2700.0,5.568636235841013
CHEMBL1242117,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,15000.0,4.823908740944319
CHEMBL1242118,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,1600.0,5.795880017344075
CHEMBL1242119,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,525.0,6.279840696594043
CHEMBL1242207,CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,800.0,6.096910013008056
CHEMBL1242208,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,11000.0,4.958607314841775
CHEMBL1242209,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,550.0,6.259637310505756
CHEMBL1240565,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,440.0,6.356547323513812
CHEMBL1242293,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,20.0,7.698970004336019
CHEMBL1242294,CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,39.0,7.4089353929735005
CHEMBL1242295,Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1,8.0,8.096910013008056
CHEMBL1242384,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,157.0,6.804100347590766
CHEMBL1242385,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,211.0,6.675717544702307
CHEMBL1242386,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,73.0,7.136677139879544
CHEMBL1242475,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,49.0,7.309803919971486
CHEMBL1242476,CC(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c2c(N)ncnc21,58.0,7.236572006437063
CHEMBL1242477,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,69.0,7.161150909262744
CHEMBL1242572,Nc1ncnc2c1c(-c1ccc3cn[nH]c3c1)nn2C1CCCC1,42.0,7.376750709602099
CHEMBL1242573,CC(C)n1nc(-c2cc(F)c3cn[nH]c3c2)c2c(N)ncnc21,103.0,6.987162775294828
CHEMBL1240566,Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,250.0,6.6020599913279625
CHEMBL1242574,CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,42.0,7.376750709602099
CHEMBL1242664,Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1,17.0,7.769551078621726
CHEMBL1242665,CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21,23000.0,4.638272163982407
CHEMBL1242666,CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,1200.0,5.920818753952375
CHEMBL1242757,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,37.0,7.431798275933005
CHEMBL1242758,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,57.0,7.2441251443275085
CHEMBL1242852,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,46.0,7.337242168318426
CHEMBL1242853,CC(C)(C)OC(=O)n1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,194.0,6.7121982700697735
CHEMBL1241490,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,238.0,6.623423042943488
CHEMBL1241491,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,140.0,6.853871964321762
CHEMBL1241492,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,3000.0,5.522878745280337
CHEMBL1241586,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,3500.0,5.455931955649724
CHEMBL1241587,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,1030.0,5.987162775294828
CHEMBL1241588,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,930.0,6.031517051446065
CHEMBL1241684,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,12000.0,4.920818753952375
